"Source","Url","Bias","Quality"
"The Hill","https://thehill.com/homenews/house/431722-house-votes-to-overturn-trump-emergency-declaration","-3.25","46.75"
"The Hill","https://thehill.com/homenews/senate/431658-gop-leader-unsure-on-legality-of-trumps-emergency-declaration","-4.00","43.25"
"The Hill","https://thehill.com/homenews/house/431715-dem-lawmaker-calls-for-investigation-into-gaetzs-tweet-before-cohen-testimony","-6.50","47.75"
"The Hill","https://thehill.com/policy/national-security/431732-cohen-grilled-by-senate-intelligence-panel","1.25","48.00"
"The Hill","https://thehill.com/homenews/campaign/434796-super-tuesday-bonanza-raises-stakes-for-dems","-1.25","52.00"
"The Hill","https://thehill.com/homenews/state-watch/434851-california-assembly-speaker-pens-fiery-response-to-pence","-5.75","45.75"
"The Hill","https://thehill.com/homenews/senate/434831-romney-knocks-trump-over-mccain-criticism","13.75","40.50"
"The Hill","https://thehill.com/homenews/campaign/434853-trump-campaigning-for-popular-vote-much-easier-than-for-electoral-votes","4.50","41.00"
"The Hill","https://thehill.com/business-a-lobbying/434837-gop-steps-up-attack-over-tech-bias-claims","8.00","43.00"
"The Hill","https://thehill.com/homenews/media/439081-snoop-dogg-the-game-call-for-ingrahams-firing-after-she-appeared-to-mock","-10.75","44.25"
"The Hill","https://thehill.com/homenews/campaign/439238-inslee-calls-on-dnc-to-hold-debate-focused-on-climate-change","-5.50","49.50"
"The Hill","https://thehill.com/homenews/campaign/439236-buttigieg-responds-to-protesters-yelling-about-sodom-and-gomorrah","7.25","49.50"
"The Hill","https://thehill.com/homenews/administration/439239-trump-tears-into-crazy-bernie-sanders-after-fox-town-hall","-2.75","36.25"
"The Nation","https://www.thenation.com/article/naomi-klein-green-new-deal-climate-change/","-25.67","32.67"
"The Nation","https://www.thenation.com/article/take-action-now-stand-against-islamophobia/","-17.00","30.00"
"The Nation","https://www.thenation.com/article/congress-override-trump-yemen-war-veto/","-14.67","35.33"
"The Nation","https://www.thenation.com/article/amlo-drugs-cartels-war/","0.00","41.33"
"The Nation","https://www.thenation.com/article/lets-fight-for-universal-child-care/","-26.25","27.25"
"The Nation","https://www.thenation.com/article/inequality-wealth-rich-still-getting-richer/","-18.75","29.00"
"The Nation","https://www.thenation.com/article/military-industrial-complex-green-new-deal/","-19.75","32.75"
"The Nation","https://www.thenation.com/article/democratic-consultants-corportate-clients-progressive/","-23.25","25.50"
"The Nation","https://www.thenation.com/article/americas-generals-learned-nothing-petraeus-iraq-war/","-12.50","28.50"
"The Nation","https://www.thenation.com/article/medicare-for-all-universal-healthcare/","-13.25","36.50"
"The Nation","https://www.thenation.com/article/trumps-budget-is-a-bitter-betrayal/","-21.75","32.75"
"The Nation","https://www.thenation.com/article/school-district-secessions-gather-speed-a-new-report-shows/","-10.50","44.50"
"The Nation","https://www.thenation.com/article/harvard-law-students-are-taking-on-forced-arbitration/","-16.25","40.00"
"The New Yorker","https://www.newyorker.com/magazine/2019/03/25/the-chaotic-triumph-of-arron-banks-the-bad-boy-of-brexit","-10.00","42.67"
"The New Yorker","https://www.newyorker.com/news/news-desk/a-lawsuit-by-a-campaign-worker-is-the-latest-challenge-to-trumps-nondisclosure-agreements","-5.75","50.00"
"The New Yorker","https://www.newyorker.com/news/news-desk/will-trump-give-away-too-much-to-north-korea-and-get-too-little","-9.00","42.00"
"The New Yorker","https://www.newyorker.com/news/daily-comment/the-hard-lessons-of-dianne-feinsteins-encounter-with-the-young-green-new-deal-activists-video","-22.50","23.75"
"The New Yorker","https://www.newyorker.com/news/current/democrats-and-republicans-debate-the-legitimacy-of-trumps-border-crisis","-8.75","39.25"
"The New Yorker","https://www.newyorker.com/news/current/how-bernie-sanders-and-the-2020-candidates-are-approaching-trump-supporters","-14.00","46.50"
"The New Yorker","https://www.newyorker.com/culture/culture-desk/stepping-into-the-uncanny-unsettling-world-of-shen-yun","0.00","34.25"
"The New Yorker","https://www.newyorker.com/news/our-columnists/how-did-the-faa-allow-the-boeing-737-max-to-fly","-1.75","42.25"
"The New Yorker","https://www.newyorker.com/magazine/2019/03/25/my-fathers-stack-of-books","-1.25","41.75"
"The New Yorker","https://www.newyorker.com/culture/recommends/the-vexing-inscrutability-of-elizabeth-holmes","-3.00","37.00"
"The New Yorker","https://www.newyorker.com/news/dispatch/the-dangerous-dregs-of-isis","-1.75","49.75"
"The New Yorker","https://www.newyorker.com/news/our-columnists/why-arent-the-democratic-presidential-candidates-talking-about-immigration-more","-13.75","36.75"
"The New Yorker","https://www.newyorker.com/news/q-and-a/norm-coleman-explains-why-supporters-of-israel-should-thank-donald-trump","-5.25","41.75"
"The New Yorker","https://www.newyorker.com/news/news-desk/julian-assange-versus-the-trump-administration","-5.75","46.25"
"The New Yorker","https://www.newyorker.com/news/news-desk/how-israel-limited-online-deception-during-its-election","-1.00","53.50"
"The Skimm","https://www.theskimm.com/news/daily-skimm/2019-03-20","-4.00","40.67"
"The Skimm","https://www.theskimm.com/news/daily-skimm/2019-03-15","-4.33","45.33"
"The Skimm","https://www.theskimm.com/recent","-2.75","39.75"
"The Skimm","https://theskimm.com/archive/2019-02-26","2.75","37.75"
"The Skimm","https://theskimm.com/archive/2019-02-22","-0.50","46.00"
"The Skimm","https://theskimm.com/archive/2019-02-21","-7.75","34.00"
"The Skimm","https://www.theskimm.com/news/daily-skimm/2019-03-19","-3.75","44.75"
"The Skimm","https://www.theskimm.com/news/daily-skimm/2019-03-18","-6.25","44.75"
"The Skimm","https://www.theskimm.com/news/daily-skimm/2019-03-14","-9.75","35.50"
"The Skimm","https://www.theskimm.com/news/daily-skimm/2019-04-16","0.00","48.50"
"The Skimm","https://www.theskimm.com/news/skimm-this/skimm-this-04-16-2019","-5.00","33.50"
"The Skimm","https://www.theskimm.com/news/guides/opec","-2.00","50.00"
"The Skimm","https://www.theskimm.com/news/guides/measles-outbreak","-3.00","38.25"
"The Skimm","https://www.theskimm.com/news/daily-skimm/2019-04-15","0.00","45.50"
"The Week","https://theweek.com/speedreads/826003/michael-cohen-faces-extensive-grilling-about-previous-lies-congress-first-day-testimony","-8.00","51.33"
"The Week","https://theweek.com/articles/829140/why-boeing-likely-cruise-through-crisis","-8.67","42.00"
"The Week","https://www.theweek.com/5things/835652/trump-vetoes-resolution-end-involvement-yemen-war","-7.67","44.33"
"The Week","https://www.theweek.com/articles/835476/bernies-millionaire-now-doesnt-matter","-14.00","31.33"
"The Week","https://www.theweek.com/articles/835216/bernies-clear-lane-democratic-nomination","-10.67","31.33"
"The Week","https://www.theweek.com/articles/835206/buttigiegs-bid-reboot-obamaism","-9.33","37.00"
"The Week","https://www.theweek.com/articles/835297/everyone-going-disappointed-by-mueller-report","3.00","50.33"
"The Week","https://www.theweek.com/articles/835658/only-trumpist-could-defeat-trump-republican-primary","0.33","35.33"
"The Week","https://www.theweek.com/speedreads/835675/trump-new-conspiracy-theory-involving-bernie-sanders-fox-news","-15.67","30.33"
"The Week","https://theweek.com/articles/825633/america-not-responsible-venezuela","-3.75","25.50"
"The Week","https://theweek.com/articles/825846/harry-reids-misplaced-nostalgia-george-w-bush","-21.75","20.75"
"The Week","https://theweek.com/articles/825769/why-must-school-barber--nurse","-1.50","24.75"
"The Week","https://theweek.com/speedreads/826007/jared-kushner-hopes-eliminate-borders-middle-east","-6.00","45.25"
"The Week","https://theweek.com/articles/828753/trump-isnt-rolling-back-american-empire-hes-expanding","-20.25","31.75"
"The Week","https://theweek.com/articles/829831/bill-de-blasio-2020-campaign-no-wants","12.00","19.50"
"The Week","https://theweek.com/articles/817734/politics-getting-pregnant-trumps-america","-19.25","29.25"
"The Week","https://theweek.com/articles/829378/bloody-cost-islamophobia","-14.75","37.25"
"The Week","https://www.theweek.com/articles/835492/grave-dangers-trumps-patriotic-correctness","-15.00","34.25"
"The Week","https://www.theweek.com/articles/833919/trumps-fed-picks-are-awful--but-not-reasons-think","-1.50","30.25"
"The Week","https://www.theweek.com/articles/835226/why-are-silicon-valley-billionaires-starving-themselves","-3.75","27.75"
"Think Progress","https://thinkprogress.org/ivanka-trump-says-americans-dont-want-living-wage-she-inherited-millions-513513a4a717/","-27.33","27.00"
"Think Progress","https://thinkprogress.org/mark-harris-not-running-north-carolina-congress-055bbe75da52/","-22.33","27.67"
"Think Progress","https://thinkprogress.org/supreme-court-partisan-gerrymander-electoral-norms-c83345c150b3/","-21.33","35.33"
"Think Progress","https://thinkprogress.org/matt-gaetz-tweet-threaten-witness-2a2da26f5868/","-18.50","40.00"
"Think Progress","https://thinkprogress.org/heres-what-the-democrats-new-medicare-for-all-bill-would-do-c82aba05861d/","-20.50","42.50"
"Think Progress","https://thinkprogress.org/worst-case-global-warming-uninhabitable-earth-c25cd97007fe/","-24.25","28.00"
"Think Progress","https://thinkprogress.org/pentagon-cant-account-for-counter-drug-funding-diverted-for-trump-border-wall-61e067b06fac/","-11.50","44.25"
"Think Progress","https://thinkprogress.org/trump-bolsonaro-racism-amazon-b8791fbaae2b/","-19.50","32.50"
"Think Progress","https://thinkprogress.org/white-house-proposal-to-cap-student-loans-would-hurt-the-poor-209a5d18c976/","-13.75","42.00"
"Think Progress","https://thinkprogress.org/bolsonaro-trump-praise-one-another-during-brazilian-presidents-first-visit-ca1d1ed98f1a/","-17.00","34.00"
"Think Progress","https://thinkprogress.org/white-house-offers-to-assist-notre-dame-repair-while-ignoring-american-recovery-efforts-9ad2642a5aef/","-25.50","32.75"
"Think Progress","https://thinkprogress.org/tennessee-criminalize-voter-registration-cb11137605f4/","-12.00","42.75"
"Think Progress","https://thinkprogress.org/labor-union-support-maine-green-new-deal-bc048eea1c91/","-19.00","36.25"
"Think Progress","https://thinkprogress.org/far-right-notre-dame-fire-conspiracy-western-civilization-1a1bbd483a72/","-19.75","32.00"
"Think Progress","https://thinkprogress.org/trump-reelection-campaign-will-be-the-biggest-winner-in-china-trade-deal-2bf764e3ca46/","-14.50","40.75"
"Time","http://time.com/5554673/supreme-court-immigrant-detention-criminal-custody/","0.33","47.33"
"Time","http://time.com/5538748/michael-cohen-congress-testimony/","-5.00","35.50"
"Time","http://time.com/5537936/donald-trump-kim-jong-un-hanoi/","-1.25","38.50"
"Time","http://time.com/5538943/mark-harris-not-running-again-north-carolina/","-3.75","53.75"
"Time","http://time.com/5538407/house-subpoena-trump-officials-separation/","-3.00","57.00"
"Time","http://time.com/5537850/kim-jong-un-vietnam-train-summit/","0.50","37.50"
"Time","http://time.com/5554632/new-zealand-christchurch-mosque-shootings-burial/","-2.50","41.25"
"Time","http://time.com/longform/scenes-from-the-historic-floods-that-hit-the-midwest-and-could-get-worse/","-0.25","51.50"
"Time","http://time.com/5554515/donald-trump-north-korea-conclusions-friend/","-5.00","45.75"
"Time","http://time.com/5574144/jared-kushner-russia-mueller-time-100-summit/","-8.25","41.75"
"Time","http://time.com/5574118/mueller-report-donald-trump/","-7.50","34.50"
"Time","http://time.com/5574056/earth-day-2019-climate-change-politics/","-11.50","27.00"
"Time","http://time.com/5564152/jennifer-palmieri-joe-biden/","-11.25","34.25"
"Time","http://time.com/5575620/donald-trump-iran-sanctions-waiver/","-7.00","41.75"
"Time","http://time.com/5554684/boeing-737-lion-air-pilot-saved-flight/","0.22","50.17"
"Truthout","https://truthout.org/articles/judge-in-monsanto-roundup-trial-is-already-hindering-testimony/","-14.67","22.33"
"Truthout","https://truthout.org/articles/republicans-who-voted-against-trump-are-not-heroes/","-25.00","16.00"
"Truthout","https://truthout.org/articles/establishment-democrats-are-undermining-medicare-for-all/","-12.00","27.67"
"Truthout","https://truthout.org/articles/trumps-new-proposal-cheats-8-million-working-people-of-overtime-pay/","-21.00","30.00"
"Truthout","https://truthout.org/articles/trump-wants-to-end-regulation-that-cut-mercury-pollution-by-81-percent/","-7.67","45.33"
"Truthout","https://truthout.org/articles/todays-house-resolution-is-unlikely-to-stop-trump-but-lawsuits-could/","-23.50","30.75"
"Truthout","https://truthout.org/articles/trump-threatens-a-second-embargo-of-cuba/","-19.25","36.25"
"Truthout","https://truthout.org/articles/the-growing-wealth-gap-marks-the-return-of-oligarchy/","-24.50","32.25"
"Truthout","https://truthout.org/articles/say-goodbye-to-mitch-mcconnells-america/","-38.25","14.00"
"Truthout","https://truthout.org/articles/trump-budget-ends-medicaid-expansion-axes-affordable-housing-programs/","-24.00","33.75"
"Truthout","https://truthout.org/articles/lords-of-chaos-brings-a-white-nationalists-book-to-the-big-screen/","-21.25","23.50"
"Truthout","https://truthout.org/articles/will-decentralization-of-neo-nazism-spur-more-right-wing-terrorism/","-21.50","36.00"
"Truthout","https://truthout.org/articles/ocasio-cortez-is-winning-the-battle-against-gop-sexists/","-28.00","20.50"
"Truthout","https://truthout.org/video/a-dangerous-hate-campaign-is-ramping-up-against-ilhan-omar/","-19.50","34.50"
"Twitchy","https://twitchy.com/jacobb-38/2019/02/26/lol-dems-get-outvoted-and-embarrassed-after-they-forget-to-show-up-for-their-own-climate-denial-hearing/","5.00","17.33"
"Twitchy","https://twitchy.com/dougp-3137/2019/04/17/pete-buttigieg-explains-argument-over-capitalism-and-socialism-as-heads-go-crashing-to-desks/","28.33","11.67"
"Twitchy","https://twitchy.com/gregp-3534/2019/02/26/did-you-about-the-hero-who-bought-540-worth-of-girl-scout-cookies-well-that-story-just-took-a-dark-dark-turn/","17.25","26.00"
"Twitchy","https://twitchy.com/sarahd-313035/2019/02/26/imagine-alexandria-ocasio-cortez-cant-process-ivanka-trumps-criticism-of-the-green-new-deal/","31.50","9.25"
"Twitchy","https://twitchy.com/sarahd-313035/2019/02/26/you-really-this-guys-gotta-be-pretty-damn-shameless-to-call-out-trump-for-praising-kim-jong-un/","21.00","18.25"
"Twitchy","https://twitchy.com/sarahd-313035/2019/02/26/thats-a-stretch-kirsten-gillibrand-pushing-this-as-the-miracle-drug-that-can-cure-whats-ailing-american-society/","23.25","10.50"
"Twitchy","https://twitchy.com/brettt-3136/2019/03/19/elizabeth-warrens-pushing-for-congressional-panel-of-experts-to-have-that-full-blown-conversation-about-reparations/","12.00","17.25"
"Twitchy","https://twitchy.com/brettt-3136/2019/03/19/bad-bad-bad-bad-bad-bad-bad-heres-a-great-thread-on-kirsten-gillibrands-horrible-opioid-policy/","19.50","24.25"
"Twitchy","https://twitchy.com/brettt-3136/2019/03/19/baltimores-mayor-appears-to-be-up-to-some-expensive-shenanigans-with-her-childrens-book-series/","18.25","25.00"
"Twitchy","https://twitchy.com/samj-3930/2019/03/19/congrats-youve-played-yourself-aoc-going-there-to-prattle-on-about-racial-injustice-doesnt-end-well-for-her/","25.25","15.25"
"Twitchy","https://twitchy.com/samj-3930/2019/03/19/this-is-what-dems-have-become-conservative-takes-gnd-and-climate-change-crisis-apart-in-epic-fact-filled-thread/","29.25","15.50"
"Twitchy","https://twitchy.com/brettt-3136/2019/04/17/problematic-library-collections-are-promoting-whiteness-funded-by-people-of-color-in-the-prison-industrial-complex/","9.00","17.00"
"Twitchy","https://twitchy.com/sarahd-313035/2019/04/17/incitement-incitement-ilhan-omar-defender-kirsten-gillibrand-says-were-gonna-punch-trump-in-the-face/","13.00","18.75"
"Twitchy","https://twitchy.com/sarahd-313035/2019/04/17/politico-touts-kamala-harris-as-first-indian-american-candidate-to-make-a-serious-potus-run-and-people-have-questions/","12.25","31.50"
"Twitchy","https://twitchy.com/brettt-3136/2019/04/17/aclus-elevator-pitch-against-the-census-citizenship-question-makes-us-want-a-citizenship-question/","10.75","21.75"
"Twitchy","https://twitchy.com/dougp-3137/2019/04/17/resistance-alarm-rachel-maddow-wants-mueller-himself-at-the-barr-rosenstein-presser-tomorrow/","20.75","18.75"
"UrNews24","http://www.urnews24.com/china-economy-first-quarter-growth-beats-expectations-at-6-4/","0.00","17.00"
"UrNews24","http://www.urnews24.com/yemen-war-trump-vetoes-bill-to-end-us-support-for-saudi-led-coalition/","0.00","30.50"
"UrNews24","http://www.urnews24.com/india-election-2019-can-west-bengals-female-candidates-win/","0.75","41.25"
"UrNews24","http://www.urnews24.com/how-facebook-is-being-used-to-profile-and-kill-kenyan-gangsters/","0.00","21.00"
"UrNews24","http://www.urnews24.com/the-grief-that-comes-from-lost-buildings/","-8.75","33.00"
"USA Today","https://www.usatoday.com/story/news/politics/2019/02/26/michael-cohen-president-donald-trump-organization-business-house-hearing/2979648002/","0.00","43.67"
"USA Today","https://www.usatoday.com/story/news/crime/2019/02/26/florida-human-sex-trafficking-ring-full-story/2978763002/","2.00","55.00"
"USA Today","https://www.usatoday.com/story/news/politics/2019/03/19/mitt-romney-criticizes-president-trump-john-mccain-attacks/3217645002/","-2.67","48.33"
"USA Today","https://eu.usatoday.com/story/news/politics/2019/04/17/trump-team-game-plan-robert-mueller-400-page-report-thursday/3482153002/","0.00","46.33"
"USA Today","https://eu.usatoday.com/story/news/nation/2019/04/17/opioid-pain-pill-federal-prescription-bust/3495770002/","1.67","49.00"
"USA Today","https://eu.usatoday.com/story/sports/ftw/2019/04/17/astros-pitcher-collin-mchugh-mlb-the-matrix/39355889/","0.00","45.67"
"USA Today","https://eu.usatoday.com/story/news/nation/2019/04/17/sal-pais-besotted-columbine-shooting-threatens-denver-schools/3494924002/","1.67","48.33"
"USA Today","https://eu.usatoday.com/story/news/politics/elections/2019/04/17/pete-buttigieg-confronts-sodom-and-gomorrah-hecklers-iowa-rally/3494336002/","-7.67","45.67"
"USA Today","https://www.usatoday.com/story/news/2019/02/26/jacob-wohl-spread-twitter-lies-mueller-rbg-2020-election/2917226002/","7.00","33.25"
"USA Today","https://www.usatoday.com/story/news/2019/02/26/iceberg-twice-size-new-york-city-break-off-antarctica-nasa/2988370002/","0.50","57.75"
"USA Today","https://www.usatoday.com/story/news/health/2019/02/26/senate-finance-prescription-drug-prices-pfizer-merck-abbvie-astrazeneca-sanofi/2987249002/","-2.00","51.50"
"USA Today","https://www.usatoday.com/story/news/politics/2019/02/26/border-wall-house-democrats-try-thwart-trumps-national-emergency/2955588002/","-3.50","43.75"
"USA Today","https://www.usatoday.com/story/news/nation/2019/02/26/united-methodist-church-general-conference-same-sex-marriage-lgbt-clergy-division-splitting/2996063002/","-2.75","56.25"
"USA Today","https://www.usatoday.com/story/news/politics/2019/02/26/gun-control-whats-house-bills-would-expand-background-checks/2954367002/","-3.25","41.25"
"USA Today","https://www.usatoday.com/story/news/politics/2019/02/26/thousands-migrant-children-report-sexual-assaults-us-custody-border-detain/2988884002/","-9.00","51.50"
"USA Today","https://www.usatoday.com/story/opinion/2019/02/26/free-robert-mueller-tax-funded-special-counsel-report-editorials-debates/2952679002/","-8.00","29.50"
"USA Today","https://www.usatoday.com/story/news/nation/2019/03/19/historic-midwest-flooding-nebraska-mike-pence-visit/3209623002/","0.00","50.50"
"USA Today","https://www.usatoday.com/story/money/2019/03/19/roundup-weed-killer-jury-says-its-major-factor-mans-cancer/3217889002/","-2.00","50.75"
"USA Today","https://www.usatoday.com/story/news/nation/2019/03/19/san-francisco-seeks-nations-first-ecigarette-ban-fda-review/3217786002/","-0.50","49.00"
"USA Today","https://www.usatoday.com/story/news/health/2019/03/19/zulresso-first-postpartum-depression-drug-approved-fda/3217566002/","-10.50","52.25"
"USA Today","https://www.usatoday.com/story/news/politics/2019/03/19/faa-trump-picks-retired-delta-executive-lead-aviation-agency/3217118002/","-0.75","51.25"
"USA Today","https://www.usatoday.com/story/news/politics/2019/03/19/bernie-sanders-hires-reporter-david-sirota-who-has-bashed-candidates/3216513002/","-9.50","48.25"
"USA Today","https://www.usatoday.com/story/news/politics/2019/03/19/nancy-pelosi-impeachment-gift-donald-trump-without-gop-support/3211241002/","-3.75","50.50"
"USA Today","https://www.usatoday.com/story/news/nation/2019/03/19/west-virginia-catholic-lawsuit-pedophile-priests-hired/3214427002/","0.00","41.25"
"USA Today","http://www.usatoday.com/videos/news/politics/2019/03/19/robert-mueller-probe-end-sight/39226371/","0.75","37.75"
"USA Today","https://eu.usatoday.com/story/news/world/2019/04/16/notre-dame-cathedral-fire-conspiracy-theories/3486456002/","-0.75","48.00"
"USA Today","https://eu.usatoday.com/story/opinion/2019/04/17/hotel-industry-online-anti-competition-requires-antitrust-enforcement-consumers-column/3484905002/","-2.50","39.75"
"USA Today","https://eu.usatoday.com/story/life/music/2019/04/17/beyonces-homecoming-diet-has-twitter-shock-somebody-feed-bey/3494445002/","-6.00","33.00"
"USA Today","https://eu.usatoday.com/story/news/2019/04/17/nra-guns-parkland-robert-schentrup-amanda-nguyen-rise-gun-laws-control-rights-domestic-violence/3452084002/","-3.00","49.25"
"USA Today","https://eu.usatoday.com/story/money/cars/2019/04/17/new-york-auto-show-2020-toyota-highlander/3476818002/","3.50","35.25"
"Vanity Fair","https://www.vanityfair.com/news/2019/02/lindsey-graham-comes-clean-about-his-cringey-devotion-to-trump","-32.00","27.00"
"Vanity Fair","https://www.vanityfair.com/hollywood/2019/04/bob-fosse-gwen-verdon-wife-joan-mccracken","0.00","53.67"
"Vanity Fair","https://www.vanityfair.com/news/2019/02/bernie-sanders-advisors-leave-2020-campaign","-10.75","44.75"
"Vanity Fair","https://www.vanityfair.com/news/2019/02/trump-kim-jong-un-is-a-super-well-adjusted-dictator","-26.00","25.75"
"Vanity Fair","https://www.vanityfair.com/news/2019/01/the-last-time-a-powerful-politician-challenged-an-incumbent-president","-1.75","41.50"
"Vanity Fair","https://www.vanityfair.com/news/2019/02/trumps-own-party-could-hand-him-a-humiliating-defeat-national-emergency","-20.50","27.50"
"Vanity Fair","https://www.vanityfair.com/news/2019/03/beto-vs-biden","-18.50","27.75"
"Vanity Fair","https://www.vanityfair.com/news/2019/03/donald-trump-deutsche-bank-loans-lies","-21.50","30.00"
"Vanity Fair","https://www.vanityfair.com/news/2019/03/george-kellyanne-conway-twitter-feud","-17.00","33.25"
"Vanity Fair","https://www.vanityfair.com/news/2019/03/trump-is-living-in-an-economic-fantasy#~o","-16.25","29.00"
"Vanity Fair","https://www.vanityfair.com/news/2019/04/workers-got-a-one-cent-bonus-thanks-to-trumps-tax-cuts","-17.25","34.25"
"Vanity Fair","https://www.vanityfair.com/hollywood/photos/2019/04/notre-dame-cathedral-in-film","0.00","41.75"
"Vanity Fair","https://www.vanityfair.com/news/2019/04/journalists-handicap-muellers-moment-of-truth","-10.25","41.75"
"Vice","https://news.vice.com/en_us/article/yw8qby/scott-lloyd-was-warned-that-separating-families-would-harm-migrant-kids-he-never-told-the-trump-administration","-15.67","24.00"
"Vice","https://news.vice.com/en_us/article/43zm8w/new-mueller-documents-show-intense-focus-on-former-trump-fixer-michael-cohens-money","-10.67","39.67"
"Vice","https://news.vice.com/en_us/article/43jyz3/syrian-refugees-fled-assads-brutality-now-some-are-returning","-2.00","50.33"
"Vice","https://news.vice.com/en_us/article/3k3zgy/trump-doesnt-regret-that-racist-tweet-about-ilhan-omar-and-911","-23.33","20.67"
"Vice","https://news.vice.com/en_us/article/neawpk/bernies-victorious-fox-news-town-hall","-12.33","41.33"
"Vice","https://news.vice.com/en_us/article/j57b5d/5-things-you-need-to-know-about-michael-cohens-testimony-on-trumps-dirty-deeds","-12.75","43.00"
"Vice","https://news.vice.com/en_us/article/9kpzdv/house-votes-to-block-trumps-national-emergency-declaration","-12.75","45.50"
"Vice","https://news.vice.com/en_us/article/43z7qg/democrats-are-about-to-drop-their-most-aggressive-medicare-for-all-bill-yet-heres-whats-in-it","-6.00","46.00"
"Vice","https://news.vice.com/en_us/article/vbwpza/congressman-matt-gaetz-threatened-michael-cohen-on-twitter-ahead-of-his-testimony","-10.75","45.00"
"Vice","https://news.vice.com/en_us/article/pan4wb/new-zealands-muslims-say-islamophobia-was-a-problem-long-before-the-christchurch-massacre","-7.25","41.50"
"Vice","https://news.vice.com/en_us/article/7xna79/why-a-black-family-kept-racist-graffiti-on-their-house","-6.50","51.50"
"Vice","https://news.vice.com/en_us/article/kzd9n3/no-one-reported-the-christchurch-massacre-while-it-was-live-streamed-facebook-says","-2.00","49.25"
"Vice","https://news.vice.com/en_us/article/xwb37w/elizabeth-warren-called-for-abolishing-the-electoral-college","-7.75","49.75"
"Vice","https://news.vice.com/en_us/article/neawxb/ice-may-have-screwed-up-by-deporting-a-dead-soldiers-spouse","-14.25","41.25"
"Vice","https://news.vice.com/en_us/article/8xz9p4/democrats-just-subpoenaed-trumps-favorite-bank","-16.75","37.00"
"Vox","https://www.vox.com/2019/2/26/18240805/trump-north-korea-kim-vietnam-deal","-10.67","33.00"
"Vox","https://www.vox.com/policy-and-politics/2019/3/19/18272874/preap-nielsen-indefinite-detention-dissent","-6.33","46.00"
"Vox","https://www.vox.com/science-and-health/2019/4/17/18410611/pig-brain-nature-study-revive-cell-death-brainex","-3.00","51.33"
"Vox","https://www.vox.com/2019/2/26/18241737/trump-north-korea-kim-moon-nuclear-deal","-5.50","31.25"
"Vox","https://www.vox.com/policy-and-politics/2019/2/26/18239803/roma-cuaron-domestic-workers-bill-of-rights","-10.25","36.50"
"Vox","https://www.vox.com/world/2019/2/26/18241349/brexit-news-theresa-may-parliament-deadline-delay","2.00","47.00"
"Vox","https://www.vox.com/2019/2/26/18241996/matt-gaetz-michael-cohen-trump-twitter-threat","-14.50","43.00"
"Vox","https://www.vox.com/2019/3/19/18240377/estate-tax-wealth-tax-70-percent-warren-sanders-aoc","-8.50","45.75"
"Vox","https://www.vox.com/policy-and-politics/2019/3/19/18272771/electoral-college-elizabeth-warren-pete-buttigieg","-11.00","39.50"
"Vox","https://www.vox.com/policy-and-politics/2019/3/19/18271645/boeing-737-max-8-investigation-ethiopian-airlines-faa","-4.00","46.25"
"Vox","https://www.vox.com/2019/4/17/18307958/school-district-secession-worsening-data","-14.25","43.25"
"Vox","https://www.vox.com/2019/4/17/18411929/william-barr-attorney-general-immigration-detention-asylum-bond","-14.50","42.00"
"Vox","https://www.vox.com/2019/4/17/18306417/puerto-rico-renewable-energy-natural-gas","-13.00","40.75"
"Vox","https://www.vox.com/policy-and-politics/2019/4/17/18412081/denver-psilocybin-magic-mushrooms-decriminalization-ballot-initiative","-9.00","47.00"
"Wall Street Journal","https://www.wsj.com/articles/house-set-to-pass-measure-blocking-trumps-national-emergency-on-wall-11551185964?mod=hp_lead_pos1","4.33","53.33"
"Wall Street Journal","https://www.wsj.com/articles/the-identity-crisis-facing-both-republicans-and-democrats-11551107674","-2.00","39.67"
"Wall Street Journal","https://www.wsj.com/articles/elizabeth-warren-isnt-qualified-to-teach-history-either-11553026060?mod=hp_opin_pos1","22.00","24.33"
"Wall Street Journal","https://www.wsj.com/articles/the-art-of-being-single-11553005457?mod=hp_lead_pos9","1.33","38.33"
"Wall Street Journal","https://www.wsj.com/articles/florida-prosecutors-offer-to-drop-charges-against-patriots-owner-robert-kraft-11553014972?mod=hp_lead_pos7","2.00","53.67"
"Wall Street Journal","https://www.wsj.com/articles/facebook-axes-age-gender-and-other-targeting-for-some-sensitive-ads-11553018450?mod=article_inline&mod=hp_lead_pos4","0.00","56.33"
"Wall Street Journal","https://www.wsj.com/articles/neiman-marcus-clutches-deal-with-website-selling-secondhand-bags-11555500602","3.33","51.67"
"Wall Street Journal","https://www.wsj.com/articles/in-sec-vs-elon-musk-a-question-of-when-tweets-matter-11555493401","1.00","49.00"
"Wall Street Journal","https://www.wsj.com/articles/fda-orders-makers-of-womens-surgical-mesh-to-stop-selling-the-products-11555432813","0.00","51.33"
"Wall Street Journal","https://www.wsj.com/articles/t-mobile-sprint-deal-runs-into-resistance-from-doj-antitrust-staff-11555446461","4.00","52.00"
"Wall Street Journal","https://www.wsj.com/articles/cohen-to-testify-that-trump-engaged-in-criminal-conduct-while-in-office-11551175201?mod=hp_lead_pos3","-6.25","47.00"
"Wall Street Journal","https://www.wsj.com/articles/master-of-summits-kim-jong-un-goes-from-trumps-little-rocket-man-to-were-in-love-11551182404?mod=hp_lead_pos6","-2.50","48.00"
